tweet_id,airline_sentiment,airline,lat,lon,tweet_location,tt_lat,tt_lng,user_timezone,usr_lat,usr_lng,hour,date,dow
948533718850966016,negative,iberia,,,,,,,,,12,2018-01-03,2
938158614325408000,positive,iberia,,,,,,,,,21,2017-12-05,1
925096914550428032,negative,ryanair,,,,,,London,51.5073509,-0.1277583,20,2017-10-30,0
930875151910097024,negative,iberia,,,,,,,,,19,2017-11-15,2
923449223848263936,positive,ryanair,,,,,,,,,7,2017-10-26,3
934046216060621056,neutral,iberia,,,,,,,,,13,2017-11-24,4
927289465575440000,neutral,iberia,,,,,,Berlin,52.52000659999999,13.404954,21,2017-11-05,6
936279294359117952,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-11-30,3
933096438505947008,negative,ryanair,,,,,,,,,22,2017-11-21,1
948728359823073024,positive,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,1,2018-01-04,3
936936761309257984,negative,iberia,,,,,,,,,12,2017-12-02,5
937461932394675968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,23,2017-12-03,6
944256538365120000,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,17,2017-12-22,4
945318406441635968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-25,0
935211894037553024,positive,iberia,,,,,,Atlantic Time (Canada),56.130366,-106.346771,18,2017-11-27,0
946076490361340032,negative,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,17,2017-12-27,2
943079758375587968,negative,vueling,,,,,,,,,11,2017-12-19,1
931321887459856000,negative,ryanair,,,,,,Belgrade,44.786568,20.4489216,0,2017-11-17,4
935571783033294976,positive,iberia,,,,,,,,,18,2017-11-28,1
941676818217783040,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-15,4
940777450853761024,positive,iberia,,,,,,Quito,-0.1806532,-78.4678382,2,2017-12-13,2
933155930186944000,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,2,2017-11-22,2
932920257941048960,positive,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,10,2017-11-21,1
941779418287968000,negative,ryanair,,,,,,,,,21,2017-12-15,4
934118597642908032,positive,iberia,,,,,,,,,17,2017-11-24,4
925294378184331008,neutral,iberia,,,,,,,,,9,2017-10-31,1
943930571822190976,negative,ryanair,,,,,,,,,19,2017-12-21,3
942769190359801984,negative,iberia,,,,,,Beijing,39.90419989999999,116.4073963,14,2017-12-18,0
930024768492973952,neutral,,,,,,,London,51.5073509,-0.1277583,10,2017-11-13,0
932571037358870016,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2017-11-20,0
935216635719364992,negative,iberia,,,,,,Greenland,71.706936,-42.604303,18,2017-11-27,0
934245570138471936,neutral,spanair,,,,,,,,,2,2017-11-25,5
938108484935134976,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-05,1
948810179876999040,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,6,2018-01-04,3
934149954800685056,negative,iberia,,,,,,,,,20,2017-11-24,4
936647321399512960,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-12-01,4
938107955844657024,negative,iberia,,,,,,,,,18,2017-12-05,1
940926175081312000,neutral,iberia,,,,,,,,,12,2017-12-13,2
934541636838871040,neutral,ryanair,,,,,,,,,21,2017-11-25,5
945790996071271936,neutral,spanair,,,,,,,,,22,2017-12-26,1
936848731915271936,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,6,2017-12-02,5
946654312700306048,negative,iberia,,,,,,,,,8,2017-12-29,4
948532305278258944,negative,,,,,,,Santiago,-33.4488897,-70.6692655,12,2018-01-03,2
926811516036198016,neutral,iberia,,,,,,,,,14,2017-11-04,5
944271496616214016,negative,airnostrum,,,,,,Athens,37.97614000000004,23.73640000000006,18,2017-12-22,4
947089371265688064,negative,vueling,,,,,,,,,12,2017-12-30,5
937224783518994048,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,7,2017-12-03,6
923553149985714048,positive,iberia,,,,,,,,,14,2017-10-26,3
936251693959908992,positive,iberia,,,,,,Mexico City,19.4326077,-99.133208,15,2017-11-30,3
948548453491240960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2018-01-03,2
933382663263703040,neutral,iberia,,,,,,,,,17,2017-11-22,2
935098955909693056,negative,iberia,,,,,,,,,10,2017-11-27,0
950411445677821952,positive,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,16,2018-01-08,0
940749447369298048,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,1,2017-12-13,2
935826503161565056,neutral,ryanair,,,,,,Europe/Madrid,40.4167754,-3.7037902,11,2017-11-29,2
936159230041776000,neutral,,,,,,,London,51.5073509,-0.1277583,9,2017-11-30,3
923136492574297984,negative,iberia,,,,,,,,,10,2017-10-25,2
946681562355126016,positive,iberia,,,,,,,,,9,2017-12-29,4
946319029538566016,negative,iberia,,,,,,Greenland,71.706936,-42.604303,9,2017-12-28,3
930463175023133056,positive,iberia,,,,,,,,,15,2017-11-14,1
941598550743502976,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,9,2017-12-15,4
937706665255816960,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-04,0
937621926280925056,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,9,2017-12-04,0
948807490082409984,neutral,norwegian,,,,,,Bogota,4.614960000000053,-74.06940999999995,6,2018-01-04,3
947524881138281984,negative,iberia,,,,,,,,,17,2017-12-31,6
949066259714454016,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,23,2018-01-04,3
948921957382279040,neutral,ryanair,,,"Barcelona, España",41.3850639,2.1734035,Pacific Time (US & Canada),38.7614031,-120.5072407,14,2018-01-04,3
926834890582008064,neutral,ryanair,,,,,,,,,15,2017-11-04,5
934086834967268992,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,15,2017-11-24,4
941415973072056064,neutral,iberia,,,,,,Greenland,71.706936,-42.604303,21,2017-12-14,3
923948543651480064,negative,iberia,,,,,,,,,16,2017-10-27,4
927300695853814016,negative,iberia,,,,,,,,,22,2017-11-05,6
948547668263031040,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2018-01-03,2
944934997370294016,neutral,iberia,,,,,,,,,14,2017-12-24,6
942995900523254016,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,5,2017-12-19,1
930572863849067008,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,23,2017-11-14,1
931616138966045056,neutral,volaris,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,20,2017-11-17,4
943076910317358976,neutral,ryanair,,,"Tapia de Casariego, España",43.569240000000036,-6.942619999999977,,,,11,2017-12-19,1
935551807908172032,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-28,1
933745393413784064,negative,iberia,,,"Faro, Portugal",40.707428,-73.922845,,,,17,2017-11-23,3
933186821323756032,positive,iberia,,,,,,Caracas,10.488010000000031,-66.87918999999994,4,2017-11-22,2
927960139423940992,neutral,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,18,2017-11-07,1
937074063381581952,negative,iberia,,,"Concepción, Chile",-36.8201352,-73.0443904,Brussels,50.84439000000003,4.3560900000000515,21,2017-12-02,5
923955171050376960,negative,iberia,,,,,,,,,16,2017-10-27,4
936470666731236992,positive,iberia,,,,,,,,,5,2017-12-01,4
926875245172220032,neutral,iberia,,,,,,Greenland,71.706936,-42.604303,18,2017-11-04,5
945840031352189056,negative,,,,,,,,,,2,2017-12-27,2
936745248662753024,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,23,2017-12-01,4
935111023085965056,negative,iberia,,,,,,,,,11,2017-11-27,0
936640022903746944,negative,iberia,,,,,,,,,16,2017-12-01,4
926210339141767040,negative,,,,,,,,,,22,2017-11-02,3
940628903848284032,neutral,ryanair,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,17,2017-12-12,1
934502073319730944,neutral,iberia,,,,,,,,,19,2017-11-25,5
933068930586960000,negative,,,,"Palma, España",36.329503,-94.1159519,Madrid,40.4167754,-3.7037902,20,2017-11-21,1
924988260182561024,neutral,iberia,,,,,,Lisbon,38.7222524,-9.1393366,13,2017-10-30,0
934341589132041984,positive,iberia,,,,,,,,,8,2017-11-25,5
925297668963922048,negative,iberia,,,,,,,,,9,2017-10-31,1
942262586782994944,negative,iberia,,,,,,,,,5,2017-12-17,6
937641682287448064,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2017-12-04,0
942511178324038016,neutral,iberia,,,"Madrid, España",40.4167754,-3.7037902,,,,21,2017-12-17,6
937043524872262016,negative,ryanair,,,,,,,,,19,2017-12-02,5
934083197318696960,neutral,,,,,,,,,,15,2017-11-24,4
948901616392003968,negative,ryanair,,,,,,Greenland,71.706936,-42.604303,12,2018-01-04,3
923937163053601024,positive,ryanair,,,,,,,,,15,2017-10-27,4
940594589341240960,negative,avianca,,,,,,Bogota,4.614960000000053,-74.06940999999995,14,2017-12-12,1
935967034365693952,neutral,iberia,,,,,,Mexico City,19.4326077,-99.133208,20,2017-11-29,2
946046922221063936,negative,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,15,2017-12-27,2
937748172880989952,negative,iberia,,,,,,Mexico City,19.4326077,-99.133208,18,2017-12-04,0
938087151195033984,neutral,iberia,,,,,,,,,16,2017-12-05,1
925304823238529024,negative,iberia,,,,,,,,,10,2017-10-31,1
933322667159147008,positive,iberia,,,,,,,,,13,2017-11-22,2
946855576411213952,positive,iberia,,,,,,,,,21,2017-12-29,4
945423193019428992,negative,iberia,,,,,,,,,22,2017-12-25,0
933384217685348992,negative,iberia,,,,,,,,,17,2017-11-22,2
932709633856242048,positive,ryanair,,,,,,,,,20,2017-11-20,0
936658229194523008,negative,iberia,,,,,,Santiago,-33.4488897,-70.6692655,18,2017-12-01,4
945042653338534016,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,21,2017-12-24,6
936744747149943040,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,23,2017-12-01,4
942902349324062976,negative,iberia,,,,,,Hawaii,19.8967662,-155.5827818,23,2017-12-18,0
931232323500199936,negative,iberia,,,,,,Quito,-0.1806532,-78.4678382,18,2017-11-16,3
934094742845051008,neutral,ryanair,,,,,,,,,16,2017-11-24,4
938408617274953984,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,14,2017-12-06,2
936031564470907008,negative,tame,,,,,,,,,0,2017-11-30,3
943008475608681984,positive,iberia,,,,,,,,,6,2017-12-19,1
940870949402006016,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,9,2017-12-13,2
945508857362525952,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,4,2017-12-26,1
935216274925325952,neutral,iberia,,,,,,,,,18,2017-11-27,0
933885503925117056,positive,ryanair,,,,,,Amsterdam,52.3702157,4.895167900000001,2,2017-11-24,4
945791906633650048,negative,spanair,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,23,2017-12-26,1
943217576053740032,negative,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,20,2017-12-19,1
926479215364660992,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-03,4
930151923365368064,neutral,,,,,,,Madrid,40.4167754,-3.7037902,19,2017-11-13,0
946757974927794048,neutral,niki,,,,,,Bogota,4.614960000000053,-74.06940999999995,15,2017-12-29,4
934572332881981056,positive,iberia,,,,,,,,,23,2017-11-25,5
940553574446240000,neutral,,,,,,,,,,12,2017-12-12,1
930426584540110976,negative,iberia,,,,,,,,,13,2017-11-14,1
926806441784200960,negative,iberia,,,,,,,,,13,2017-11-04,5
936749257188573056,negative,iberia,,,,,,,,,0,2017-12-02,5
944789880617558016,negative,ryanair,,,"Manchester, England",53.4807593,-2.2426305,London,51.5073509,-0.1277583,4,2017-12-24,6
942763709813939968,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,14,2017-12-18,0
926090399386604032,negative,iberia,,,,,,,,,14,2017-11-02,3
927324655429419008,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,0,2017-11-06,0
923440875098856960,positive,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,6,2017-10-26,3
926554837998808960,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,21,2017-11-03,4
935596042208280064,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,19,2017-11-28,1
927336968467505024,positive,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,0,2017-11-06,0
925330740757351936,neutral,iberia,,,,,,,,,11,2017-10-31,1
936326599011655936,negative,,,,,,,,,,20,2017-11-30,3
930067260932272000,neutral,ryanair,,,,,,Athens,37.97614000000004,23.73640000000006,13,2017-11-13,0
945330083820171008,negative,spanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,16,2017-12-25,0
931100683142599040,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,10,2017-11-16,3
925062719312720000,positive,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,18,2017-10-30,0
923974503666978944,neutral,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,18,2017-10-27,4
950439685402308992,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2018-01-08,0
928577793432093056,positive,iberia,,,,,,London,51.5073509,-0.1277583,10,2017-11-09,3
945509297471016960,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,4,2017-12-26,1
937750716713648000,negative,iberia,,,,,,Mexico City,19.4326077,-99.133208,18,2017-12-04,0
940906862207229952,neutral,vueling,,,,,,Madrid,40.4167754,-3.7037902,11,2017-12-13,2
930176611646886016,negative,vueling,,,,,,Brussels,50.84439000000003,4.3560900000000515,20,2017-11-13,0
927854769649208960,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,11,2017-11-07,1
942431847623032960,negative,ryanair,,,,,,London,51.5073509,-0.1277583,16,2017-12-17,6
943115401474473984,positive,iberia,,,"Coyoacán, Distrito Federal",19.3437444,-99.1561883,,,,13,2017-12-19,1
948671246912376960,neutral,iberia,,,,,,,,,21,2018-01-03,2
940668217323815040,neutral,ryanair,,,,,,Mexico City,19.4326077,-99.133208,19,2017-12-12,1
935939064678756992,negative,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,18,2017-11-29,2
947513109241041024,neutral,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,17,2017-12-31,6
937338675351911936,negative,iberia,,,,,,,,,15,2017-12-03,6
948626117736398976,neutral,iberia,,,,,,,,,18,2018-01-03,2
927021567120433024,negative,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,3,2017-11-05,6
942718931474829056,neutral,ryanair,,,,,,,,,11,2017-12-18,0
947173450795319040,positive,iberia,,,,,,Atlantic Time (Canada),56.130366,-106.346771,18,2017-12-30,5
945772592694222976,positive,,,,,,,,,,21,2017-12-26,1
934385540065124992,negative,iberia,,,,,,,,,11,2017-11-25,5
941284599900049024,negative,iberia,,,,,,,,,12,2017-12-14,3
930492279550340992,positive,,,,,,,Amsterdam,52.3702157,4.895167900000001,17,2017-11-14,1
934917055937170944,negative,vueling,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,22,2017-11-26,6
941586127202300032,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,8,2017-12-15,4
943183805183155968,positive,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,18,2017-12-19,1
940602651489730048,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-12,1
942854640940536064,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,20,2017-12-18,0
942713238730493952,neutral,ryanair,,,,,,,,,11,2017-12-18,0
936980270670057984,negative,iberia,,,,,,Central Time (US & Canada),37.09024,-95.712891,15,2017-12-02,5
924976528378814976,neutral,iberia,,,,,,Casablanca,33.5731104,-7.589843399999999,12,2017-10-30,0
938021867549609984,positive,iberia,,,,,,,,,12,2017-12-05,1
935385410305479040,neutral,spanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,5,2017-11-28,1
923264583229476992,negative,iberia,,,,,,Greenland,71.706936,-42.604303,19,2017-10-25,2
947086998866743040,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,12,2017-12-30,5
935843795203182976,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2017-11-29,2
944822316273463040,negative,,,,,,,London,51.5073509,-0.1277583,6,2017-12-24,6
930239367582567936,negative,iberia,,,,,,,,,1,2017-11-14,1
936510486996291968,positive,vueling,,,,,,,,,8,2017-12-01,4
936366204406713984,positive,iberia,,,,,,,,,22,2017-11-30,3
923955525699736064,negative,iberia,,,,,,,,,16,2017-10-27,4
933399210115916032,positive,iberia,,,,,,,,,18,2017-11-22,2
933108198436830976,positive,ryanair,,,,,,,,,23,2017-11-21,1
934085293996690944,neutral,,,,,,,,,,15,2017-11-24,4
937688770039702016,negative,ryanair,,,,,,Caracas,10.488010000000031,-66.87918999999994,14,2017-12-04,0
934229112528491008,negative,iberia,,,,,,,,,1,2017-11-25,5
943840042342060032,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,13,2017-12-21,3
940592977776464000,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-12,1
930432335828439040,positive,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,13,2017-11-14,1
944083581328084992,negative,ryanair,,,,,,London,51.5073509,-0.1277583,5,2017-12-22,4
948879421724905984,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2018-01-04,3
944428677701489024,negative,,,,,,,Bogota,4.614960000000053,-74.06940999999995,4,2017-12-23,5
931453832361628032,negative,vueling,,,,,,Madrid,40.4167754,-3.7037902,9,2017-11-17,4
935585990621715968,neutral,,,,,,,,,,19,2017-11-28,1
932678013770072064,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,18,2017-11-20,0
926081271335457024,neutral,ryanair,,,,,,,,,13,2017-11-02,3
940903673424743936,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,11,2017-12-13,2
940636954085019008,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,17,2017-12-12,1
933570533647704064,negative,ryanair,,,,,,,,,5,2017-11-23,3
927902712062267008,positive,iberia,,,,,,,,,14,2017-11-07,1
936703336081972992,negative,iberia,,,,,,Athens,37.97614000000004,23.73640000000006,21,2017-12-01,4
946839002002402944,negative,iberia,,,,,,,,,20,2017-12-29,4
927913392005934976,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,14,2017-11-07,1
924031355004030976,neutral,,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,21,2017-10-27,4
943950463321494016,neutral,iberia,,,,,,,,,21,2017-12-21,3
938115263043636992,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,18,2017-12-05,1
943201206884884992,neutral,iberia,,,"Wuppertal, Deutschland",51.2562128,7.150763599999999,Brussels,50.84439000000003,4.3560900000000515,19,2017-12-19,1
946153582906179968,positive,,,,,,,,,,22,2017-12-27,2
945259746197736960,negative,ryanair,,,,,,London,51.5073509,-0.1277583,11,2017-12-25,0
938377129867316992,neutral,iberia,,,,,,Greenland,71.706936,-42.604303,11,2017-12-06,2
931500354818190976,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,12,2017-11-17,4
930289292492071040,neutral,tame,,,,,,Madrid,40.4167754,-3.7037902,4,2017-11-14,1
923218064031830016,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-10-25,2
938169060386360960,negative,iberia,,,,,,,,,22,2017-12-05,1
933855128632942976,neutral,ryanair,,,,,,,,,0,2017-11-24,4
931514677439364992,positive,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,13,2017-11-17,4
945208419912429952,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-12-25,0
934116644955278976,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,17,2017-11-24,4
923509312823143936,neutral,iberia,,,"Madrid, España",40.4167754,-3.7037902,Hawaii,19.8967662,-155.5827818,11,2017-10-26,3
926132219676110976,neutral,iberia,,,,,,,,,17,2017-11-02,3
941069320871988992,negative,iberia,,,,,,,,,22,2017-12-13,2
936632669676494976,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,16,2017-12-01,4
936065561133552000,neutral,iberia,,,,,,Mexico City,19.4326077,-99.133208,2,2017-11-30,3
935215375691563008,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,18,2017-11-27,0
941298895124131968,neutral,,,,,,,,,,13,2017-12-14,3
930009528384524032,neutral,iberia,,,,,,Paris,48.856614,2.3522219,9,2017-11-13,0
926539356357227008,neutral,,,,,,,Santiago,-33.4488897,-70.6692655,19,2017-11-03,4
942211412201496064,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,1,2017-12-17,6
944620373101784960,neutral,ryanair,,,,,,Mexico City,19.4326077,-99.133208,17,2017-12-23,5
945405684451021056,negative,iberia,,,,,,,,,21,2017-12-25,0
944255083172135040,neutral,iberia,,,,,,Hawaii,19.8967662,-155.5827818,17,2017-12-22,4
940573391484080000,negative,iberia,,,,,,Bogota,4.614960000000053,-74.06940999999995,13,2017-12-12,1
941406406464425984,positive,iberia,,,,,,Greenland,71.706936,-42.604303,20,2017-12-14,3
948114480206156032,positive,iberia,,,,,,Greenland,71.706936,-42.604303,8,2018-01-02,1
933388187610861952,positive,iberia,,,,,,,,,17,2017-11-22,2
943101757525197056,neutral,iberia,,,,,,,,,12,2017-12-19,1
941058115801374976,negative,iberia,,,,,,,,,21,2017-12-13,2
932839916396039936,positive,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,5,2017-11-21,1
933722972946418944,neutral,ryanair,,,,,,Newfoundland,53.1355091,-57.6604364,15,2017-11-23,3
926244677053047040,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,0,2017-11-03,4
934790555753681024,negative,iberia,,,,,,,,,14,2017-11-26,6
941971456824659968,positive,ryanair,,,,,,,,,10,2017-12-16,5
930202385879830016,neutral,iberia,,,,,,,,,22,2017-11-13,0
934823931843923968,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-11-26,6
933252986989510016,negative,ryanair,,,,,,Madrid,40.4167754,-3.7037902,8,2017-11-22,2
934836681651506944,negative,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,17,2017-11-26,6
925292561580862976,negative,iberia,,,,,,,,,9,2017-10-31,1
927588321102107008,negative,iberia,,,"El Papiol, España",41.4387219,2.0126276,Madrid,40.4167754,-3.7037902,17,2017-11-06,0
941599753879544064,neutral,ryanair,,,,,,,,,9,2017-12-15,4
943209217904856960,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,19,2017-12-19,1
935123337109540992,positive,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,12,2017-11-27,0
938079367422411008,neutral,,,,,,,,,,16,2017-12-05,1
948884796129862016,negative,,,,,,,Madrid,40.4167754,-3.7037902,11,2018-01-04,3
935860566261936000,negative,iberia,,,,,,Dublin,53.3498053,-6.2603097,13,2017-11-29,2
948552794218418048,negative,ryanair,,,,,,,,,13,2018-01-03,2
930168926063021952,neutral,ryanair,,,,,,,,,20,2017-11-13,0
938430800915288064,neutral,ryanair,,,,,,Madrid,40.4167754,-3.7037902,15,2017-12-06,2
941227450775764992,neutral,iberia,,,,,,,,,8,2017-12-14,3
925296427361808000,negative,ryanair,,,,,,,,,9,2017-10-31,1
930707019442647040,neutral,ryanair,,,,,,,,,8,2017-11-15,2
940550341233467008,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,11,2017-12-12,1
934063613857366016,positive,,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,14,2017-11-24,4
931275423350222976,positive,ryanair,,,,,,Madrid,40.4167754,-3.7037902,21,2017-11-16,3
941039624125809024,negative,iberia,,,,,,Brasilia,-15.826691,-47.92182039999999,20,2017-12-13,2
938158611162903040,negative,iberia,,,,,,Atlantic Time (Canada),56.130366,-106.346771,21,2017-12-05,1
942487224347632000,negative,iberia,,,,,,,,,20,2017-12-17,6
933703158416723968,negative,iberia,,,,,,Hawaii,19.8967662,-155.5827818,14,2017-11-23,3
944354253774246016,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,23,2017-12-22,4
931357898948701952,neutral,iberia,,,,,,Quito,-0.1806532,-78.4678382,3,2017-11-17,4
923228351749410944,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-10-25,2
936540393855790976,neutral,iberia,,,,,,Paris,48.856614,2.3522219,10,2017-12-01,4
927809407546790016,neutral,iberia,,,,,,,,,8,2017-11-07,1
926332113581780992,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,6,2017-11-03,4
932934961702850048,positive,ryanair,,,"Almazora, España",39.9478425,-0.0629989,Madrid,40.4167754,-3.7037902,11,2017-11-21,1
935425125767192064,neutral,iberia,,,,,,,,,8,2017-11-28,1
923139082477358976,negative,iberia,,,,,,London,51.5073509,-0.1277583,10,2017-10-25,2
940631711636914048,neutral,,,,,,,,,,17,2017-12-12,1
946219680892702976,negative,iberia,,,,,,,,,3,2017-12-28,3
927889722806099968,neutral,iberia,,,,,,,,,13,2017-11-07,1
941310462918054016,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,14,2017-12-14,3
943117278102552064,neutral,iberia,,,,,,Mexico City,19.4326077,-99.133208,13,2017-12-19,1
947169231614939008,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,18,2017-12-30,5
938443138309475968,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,16,2017-12-06,2
943177581381259008,neutral,iberia,,,,,,Brussels,50.84439000000003,4.3560900000000515,17,2017-12-19,1
936147906817643008,neutral,iberia,,,,,,Madrid,40.4167754,-3.7037902,8,2017-11-30,3
941116071066701952,positive,iberia,,,,,,,,,1,2017-12-14,3
941299991804555008,positive,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2017-12-14,3
946684391874547968,neutral,iberia,,,"San Roque, España",36.2104615,-5.384431699999999,Madrid,40.4167754,-3.7037902,10,2017-12-29,4
925033036906992000,neutral,iberia,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,16,2017-10-30,0
937996388733988992,neutral,ryanair,,,,,,Pacific Time (US & Canada),38.7614031,-120.5072407,10,2017-12-05,1
945806487254860032,positive,iberia,,,,,,,,,0,2017-12-27,2
940548933666988032,negative,,,,,,,,,,11,2017-12-12,1
923455513446232064,positive,ryanair,,,"Bizkaia, País Vasco",43.2204286,-2.6983868,Berlin,52.52000659999999,13.404954,7,2017-10-26,3
935006198671257984,neutral,iberia,,,,,,,,,4,2017-11-27,0
935826119038787968,neutral,iberia,,,,,,,,,11,2017-11-29,2
943089036826001024,neutral,iberia,39.62861111,-8.66527778,"Ourém, Portugal",39.6564974,-8.5773408,,,,12,2017-12-19,1
936521129304486016,negative,iberia,,,,,,Amsterdam,52.3702157,4.895167900000001,9,2017-12-01,4
933113687212039936,neutral,iberia,,,,,,Buenos Aires,-34.60848999999996,-58.37343999999996,23,2017-11-21,1
936721347073462016,negative,spanair,,,,,,Central Time (US & Canada),37.09024,-95.712891,22,2017-12-01,4
936223923766690048,negative,iberia,,,,,,Madrid,40.4167754,-3.7037902,13,2017-11-30,3
